nomor,word,frekuensi,ln
424,salfok,4,-8.102223053293768
425,sabar,4,-8.102223053293768
426,sumpek,6,-7.765750816672555
427,salut,3,-8.325366604607979
428,ukur,3,-8.325366604607979
429,risih,4,-8.102223053293768
430,super,4,-8.102223053293768
431,nenen,6,-7.765750816672555
432,leher,21,-6.6206185123695525
433,guna,9,-7.409075872733823
434,manusia,16,-6.878447621671652
435,sorry,5,-7.919901496499813
436,skrng,7,-7.632219424048032
437,ane,6,-7.765750816672555
438,ramal,4,-8.102223053293768
439,bahan,7,-7.632219424048032
440,pidato,3,-8.325366604607979
441,ngeselin,4,-8.102223053293768
442,clickbait,8,-7.514436388391649
443,kondangan,3,-8.325366604607979
444,jail,11,-7.226754315939868
445,bulet,6,-7.765750816672555
446,msih,4,-8.102223053293768
447,bebas,4,-8.102223053293768
448,kerja,12,-7.146711608266331
449,daya,3,-8.325366604607979
450,undang,6,-7.765750816672555
451,tedy,5,-7.919901496499813
452,itam,4,-8.102223053293768
453,goblok,47,-5.840459954819978
454,subscribe,5,-7.919901496499813
455,subs,3,-8.325366604607979
456,buset,16,-6.878447621671652
457,yatim,4,-8.102223053293768
458,bastian,7,-7.632219424048032
459,faedah,4,-8.102223053293768
460,ketek,9,-7.409075872733823
461,nye,3,-8.325366604607979
462,charma,9,-7.409075872733823
463,smoga,3,-8.325366604607979
464,ade,6,-7.765750816672555
465,duit,23,-6.533607135379923
466,toilet,6,-7.765750816672555
467,asik,8,-7.514436388391649
468,hilang,7,-7.632219424048032
469,sumbangin,4,-8.102223053293768
470,didik,10,-7.313765692929498
471,menang,30,-6.277673761242722
472,dipake,15,-6.939072243488087
473,vlog,38,-6.048099319598222
474,offline,6,-7.765750816672555
475,kecewa,3,-8.325366604607979
476,ngeblur,3,-8.325366604607979
477,wanita,7,-7.632219424048032
478,ica,31,-6.245925062928142
479,cape,4,-8.102223053293768
480,junior,4,-8.102223053293768
481,bener,34,-6.156312904238455
482,bom,7,-7.632219424048032
483,iklan,4,-8.102223053293768
484,canggih,4,-8.102223053293768
485,bae,4,-8.102223053293768
486,capt,10,-7.313765692929498
487,album,13,-7.07260363611261
488,ngomongnya,24,-6.4927851408596675
489,dunia,10,-7.313765692929498
490,bgus,8,-7.514436388391649
491,mati,27,-6.379456455552664
492,kamera,47,-5.840459954819978
493,bahaya,7,-7.632219424048032
494,agama,21,-6.6206185123695525
495,foto,12,-7.146711608266331
496,prilly,15,-6.939072243488087
497,nyindir,3,-8.325366604607979
498,homo,8,-7.514436388391649
499,panda,3,-8.325366604607979
500,camera,4,-8.102223053293768
501,racun,11,-7.226754315939868
502,gpp,6,-7.765750816672555
503,bas,4,-8.102223053293768
504,pantai,4,-8.102223053293768
505,bangkrut,7,-7.632219424048032
506,perform,3,-8.325366604607979
507,orng,11,-7.226754315939868
508,lembur,4,-8.102223053293768
509,lihat,54,-5.704327780495397
510,vario,4,-8.102223053293768
511,motor,33,-6.185300441111707
512,cowok,21,-6.6206185123695525
513,besok,3,-8.325366604607979
514,halal,3,-8.325366604607979
515,pandang,9,-7.409075872733823
516,batak,4,-8.102223053293768
517,galak,9,-7.409075872733823
518,titit,4,-8.102223053293768
519,nyaaa,3,-8.325366604607979
520,sirik,7,-7.632219424048032
521,aldi,53,-5.722676919163594
522,wilona,10,-7.313765692929498
523,bikini,60,-5.600787101554557
524,martha,17,-6.821289207831704
525,posisi,3,-8.325366604607979
526,benerin,5,-7.919901496499813
527,receh,6,-7.765750816672555
528,muntah,25,-6.453564427706387
529,generasi,3,-8.325366604607979
530,nasib,3,-8.325366604607979
531,jalan,21,-6.6206185123695525
532,surga,4,-8.102223053293768
533,mudah,4,-8.102223053293768
534,jago,6,-7.765750816672555
535,misal,3,-8.325366604607979
536,sesuai,4,-8.102223053293768
537,derita,4,-8.102223053293768
538,salsa,5,-7.919901496499813
539,luu,7,-7.632219424048032
540,cepet,23,-6.533607135379923
541,nyuruh,3,-8.325366604607979
542,tdk,7,-7.632219424048032
543,atur,5,-7.919901496499813
544,kapsul,18,-6.767221986561428
545,imut,3,-8.325366604607979
546,kondisi,5,-7.919901496499813
547,bantu,7,-7.632219424048032
548,pakai,74,-5.394172852191558
549,cuk,5,-7.919901496499813
550,reza,7,-7.632219424048032
551,udara,5,-7.919901496499813
552,dho,4,-8.102223053293768
553,papa,8,-7.514436388391649
554,islam,50,-5.779835333003542
555,paksa,9,-7.409075872733823
556,putus,5,-7.919901496499813
557,alas,7,-7.632219424048032
558,jilat,8,-7.514436388391649
559,maen,14,-7.003610764625659
560,devi,4,-8.102223053293768
561,senang,6,-7.765750816672555
562,akun,8,-7.514436388391649
563,teman,4,-8.102223053293768
564,perintah,3,-8.325366604607979
565,boong,3,-8.325366604607979
566,perempuan,9,-7.409075872733823
567,ngewe,3,-8.325366604607979
568,aje,10,-7.313765692929498
569,jawab,5,-7.919901496499813
570,brisik,4,-8.102223053293768
571,sange,8,-7.514436388391649
572,rada,6,-7.765750816672555
573,edit,12,-7.146711608266331
574,this,3,-8.325366604607979
575,dikorea,3,-8.325366604607979
576,sya,4,-8.102223053293768
577,mienya,4,-8.102223053293768
578,helo,3,-8.325366604607979
579,tunjukin,4,-8.102223053293768
580,telen,7,-7.632219424048032
581,cabut,3,-8.325366604607979
582,arti,15,-6.939072243488087
583,nyet,3,-8.325366604607979
584,lhoo,4,-8.102223053293768
585,jilbab,103,-5.067270066586496
586,bgtt,4,-8.102223053293768
587,korban,9,-7.409075872733823
588,ayam,6,-7.765750816672555
589,percaya,6,-7.765750816672555
590,kuota,6,-7.765750816672555
591,samawa,3,-8.325366604607979
592,bangsat,7,-7.632219424048032
593,asus,3,-8.325366604607979
594,ivanna,4,-8.102223053293768
595,bensin,5,-7.919901496499813
596,gigi,5,-7.919901496499813
597,solo,6,-7.765750816672555
598,job,3,-8.325366604607979
599,kasur,3,-8.325366604607979
600,cewe,40,-5.998088899023561
601,mantan,7,-7.632219424048032
602,macet,3,-8.325366604607979
603,komodo,5,-7.919901496499813
604,alay,36,-6.100743053083644
605,pril,3,-8.325366604607979
606,geli,9,-7.409075872733823
607,nunjuk,4,-8.102223053293768
608,blink,8,-7.514436388391649
609,durhaka,6,-7.765750816672555
610,ewok,4,-8.102223053293768
611,toket,10,-7.313765692929498
612,nyobain,5,-7.919901496499813
613,nungguin,3,-8.325366604607979
614,brdiri,3,-8.325366604607979
615,buru,3,-8.325366604607979
616,kawin,4,-8.102223053293768
617,hehee,4,-8.102223053293768
618,review,7,-7.632219424048032
619,dgn,8,-7.514436388391649
620,eonni,5,-7.919901496499813
621,pamerin,8,-7.514436388391649
622,blackpink,15,-6.939072243488087
623,kocak,4,-8.102223053293768
624,baper,3,-8.325366604607979
625,simpen,3,-8.325366604607979
626,lgsg,6,-7.765750816672555
627,malu,62,-5.568526239336336
628,msa,3,-8.325366604607979
629,lumayan,4,-8.102223053293768
630,suruh,10,-7.313765692929498
631,cream,4,-8.102223053293768
632,beri,5,-7.919901496499813
633,lonte,4,-8.102223053293768
634,hijab,21,-6.6206185123695525
635,nginep,5,-7.919901496499813
636,kuat,12,-7.146711608266331
637,remas,3,-8.325366604607979
638,kepedesan,5,-7.919901496499813
639,sopan,39,-6.022781511613932
640,rasa,29,-6.3104635840657135
641,openingnya,5,-7.919901496499813
642,phobia,9,-7.409075872733823
643,jadiin,4,-8.102223053293768
644,babi,29,-6.3104635840657135
645,mkan,4,-8.102223053293768
646,alloh,5,-7.919901496499813
647,maya,3,-8.325366604607979
648,ribet,16,-6.878447621671652
649,goyang,8,-7.514436388391649
650,wkwkwkwkwkwkwk,3,-8.325366604607979
651,butek,5,-7.919901496499813
652,malem,3,-8.325366604607979
653,hasil,4,-8.102223053293768
654,jarang,3,-8.325366604607979
655,kece,5,-7.919901496499813
656,sy,4,-8.102223053293768
657,eneg,4,-8.102223053293768
658,sperti,3,-8.325366604607979
659,pusing,21,-6.6206185123695525
660,youtube,23,-6.533607135379923
661,palsu,7,-7.632219424048032
662,tahan,7,-7.632219424048032
663,dih,6,-7.765750816672555
664,telanjang,11,-7.226754315939868
665,bahas,3,-8.325366604607979
666,teroris,13,-7.07260363611261
667,lemes,3,-8.325366604607979
668,suap,4,-8.102223053293768
669,dollar,5,-7.919901496499813
670,gendut,80,-5.317211811055429
671,utap,40,-5.998088899023561
672,slalu,6,-7.765750816672555
673,pedes,6,-7.765750816672555
674,bosan,3,-8.325366604607979
675,ngeri,19,-6.715928692173877
676,tempat,33,-6.185300441111707
677,tamu,8,-7.514436388391649
678,rel,3,-8.325366604607979
679,gaji,7,-7.632219424048032
680,tulis,6,-7.765750816672555
681,bat,7,-7.632219424048032
682,kaget,16,-6.878447621671652
683,besar,24,-6.4927851408596675
684,kg,9,-7.409075872733823
685,surabaya,12,-7.146711608266331
686,ortu,9,-7.409075872733823
687,bkn,12,-7.146711608266331
688,tanah,10,-7.313765692929498
689,masjid,6,-7.765750816672555
690,ngeres,3,-8.325366604607979
691,kurang,111,-4.9931620944327735
692,maxim,3,-8.325366604607979
693,hak,3,-8.325366604607979
694,new,3,-8.325366604607979
695,aliando,6,-7.765750816672555
696,datar,4,-8.102223053293768
697,cie,7,-7.632219424048032
698,busett,3,-8.325366604607979
699,wajar,8,-7.514436388391649
