nomor,word,frekuensi,ln
862,one,7,-8.110877721853234
863,liatin,7,-8.110877721853234
864,acara,9,-7.887734170539025
865,bless,4,-8.58088135109897
866,derita,3,-8.804024902413179
867,kuliner,8,-7.993094686196851
868,bukti,5,-8.398559794305015
869,minggu,13,-7.551261933917812
870,kalem,7,-8.110877721853234
871,pribadi,8,-7.993094686196851
872,wkwkkw,5,-8.398559794305015
873,masyaa,3,-8.804024902413179
874,america,3,-8.804024902413179
875,tanggal,23,-7.012265433185124
876,mari,5,-8.398559794305015
877,tegar,3,-8.804024902413179
878,lucuuuu,6,-8.244409114477756
879,date,7,-8.110877721853234
880,risa,10,-7.7924239907347
881,gombalin,6,-8.244409114477756
882,sengaja,6,-8.244409114477756
883,inti,8,-7.993094686196851
884,umur,58,-6.112781819627351
885,yng,16,-7.3571059194768536
886,review,12,-7.625369906071533
887,sosok,4,-8.58088135109897
888,sekolah,28,-6.823023433546596
889,bakal,31,-6.724583360733344
890,pencet,4,-8.58088135109897
891,caca,3,-8.804024902413179
892,wan,4,-8.58088135109897
893,tengok,5,-8.398559794305015
894,mamun,6,-8.244409114477756
895,mantep,7,-8.110877721853234
896,lomba,5,-8.398559794305015
897,sopan,5,-8.398559794305015
898,jilat,3,-8.804024902413179
899,gara,32,-6.69381170206659
900,line,5,-8.398559794305015
901,mantull,3,-8.804024902413179
902,shoot,3,-8.804024902413179
903,mulut,11,-7.70541261374507
904,alloh,4,-8.58088135109897
905,maju,14,-7.48226906243086
906,bonus,20,-7.145796825809647
907,nomer,10,-7.7924239907347
908,koment,3,-8.804024902413179
909,haters,3,-8.804024902413179
910,try,3,-8.804024902413179
911,hit,8,-7.993094686196851
912,olahraga,4,-8.58088135109897
913,kue,3,-8.804024902413179
914,day,4,-8.58088135109897
915,hibur,14,-7.48226906243086
916,tunjukin,3,-8.804024902413179
917,hmmm,7,-8.110877721853234
918,koleksi,7,-8.110877721853234
919,injak,3,-8.804024902413179
920,ngeri,3,-8.804024902413179
921,kapsul,8,-7.993094686196851
922,eneg,3,-8.804024902413179
923,rapat,3,-8.804024902413179
924,jilbab,19,-7.194586989979079
925,thank,8,-7.993094686196851
926,felly,6,-8.244409114477756
927,rada,4,-8.58088135109897
928,kirim,3,-8.804024902413179
929,bilang,52,-6.220027349980948
930,garasi,4,-8.58088135109897
931,hindu,7,-8.110877721853234
932,banyakin,8,-7.993094686196851
933,verrel,34,-6.634971202043657
934,awam,3,-8.804024902413179
935,subcribe,10,-7.7924239907347
936,miris,3,-8.804024902413179
937,god,5,-8.398559794305015
938,hypertiroid,6,-8.244409114477756
939,lupa,32,-6.69381170206659
940,teriak,8,-7.993094686196851
941,jawa,40,-6.476747196828763
942,merdeka,3,-8.804024902413179
943,ngobrol,7,-8.110877721853234
944,pagi,9,-7.887734170539025
945,bangtan,3,-8.804024902413179
946,beranda,5,-8.398559794305015
947,kabupaten,4,-8.58088135109897
948,banana,3,-8.804024902413179
949,publik,3,-8.804024902413179
950,jumbo,4,-8.58088135109897
951,beneran,17,-7.299947505636905
952,andreas,12,-7.625369906071533
953,ersya,3,-8.804024902413179
954,joe,7,-8.110877721853234
955,detik,21,-7.0992768101747545
956,kerjain,24,-6.97144343866487
957,impi,4,-8.58088135109897
958,blackpink,53,-6.201335216968796
959,betah,7,-8.110877721853234
960,malam,12,-7.625369906071533
961,hidung,3,-8.804024902413179
962,fix,5,-8.398559794305015
963,mesti,4,-8.58088135109897
964,pelihara,18,-7.2458802843666295
965,kondisi,7,-8.110877721853234
966,jago,12,-7.625369906071533
967,lesung,5,-8.398559794305015
968,ngerasa,7,-8.110877721853234
969,yoo,30,-6.756332059047923
970,kalajengking,13,-7.551261933917812
971,ngeprank,3,-8.804024902413179
972,jungkook,3,-8.804024902413179
973,dandan,6,-8.244409114477756
974,golden,3,-8.804024902413179
975,agatha,5,-8.398559794305015
976,terbang,18,-7.2458802843666295
977,oppa,4,-8.58088135109897
978,terimakasih,8,-7.993094686196851
979,museum,5,-8.398559794305015
980,yaallah,5,-8.398559794305015
981,desember,6,-8.244409114477756
982,mulus,14,-7.48226906243086
983,ngomongnya,4,-8.58088135109897
984,post,3,-8.804024902413179
985,lindu,5,-8.398559794305015
986,kabar,8,-7.993094686196851
987,nmbh,3,-8.804024902413179
988,kaak,3,-8.804024902413179
989,angklung,3,-8.804024902413179
990,saudara,10,-7.7924239907347
991,bicara,11,-7.70541261374507
992,donkk,3,-8.804024902413179
993,kngen,4,-8.58088135109897
994,stefan,3,-8.804024902413179
995,canggih,3,-8.804024902413179
996,channel,59,-6.095974701310969
997,wkkw,3,-8.804024902413179
998,jngn,6,-8.244409114477756
999,wujud,4,-8.58088135109897
1000,kompak,10,-7.7924239907347
1001,doain,8,-7.993094686196851
1002,islam,15,-7.417730541293289
1003,mantap,86,-5.724411144878486
1004,kaum,3,-8.804024902413179
1005,udara,4,-8.58088135109897
1006,kakakny,4,-8.58088135109897
1007,utap,67,-5.970811558356964
1008,anggap,3,-8.804024902413179
1009,carma,14,-7.48226906243086
1010,mag,3,-8.804024902413179
1011,jamin,4,-8.58088135109897
1012,rusak,4,-8.58088135109897
1013,daun,3,-8.804024902413179
1014,lanjut,13,-7.551261933917812
1015,bastian,26,-6.894482397528741
1016,kepingin,4,-8.58088135109897
1017,musik,11,-7.70541261374507
1018,bhs,4,-8.58088135109897
1019,copet,3,-8.804024902413179
1020,hahahha,3,-8.804024902413179
1021,contoh,6,-8.244409114477756
1022,beo,12,-7.625369906071533
1023,beach,3,-8.804024902413179
1024,cepat,14,-7.48226906243086
1025,paket,8,-7.993094686196851
1026,hitzeed,5,-8.398559794305015
1027,tolong,36,-6.579401350888846
1028,usaha,16,-7.3571059194768536
1029,chanel,31,-6.724583360733344
1030,nasi,26,-6.894482397528741
1031,bner,5,-8.398559794305015
1032,gemes,21,-7.0992768101747545
1033,iq,3,-8.804024902413179
1034,yusuf,5,-8.398559794305015
1035,manis,24,-6.97144343866487
1036,mw,7,-8.110877721853234
1037,martin,3,-8.804024902413179
1038,cantikkk,4,-8.58088135109897
1039,berangkat,5,-8.398559794305015
1040,bengkulu,3,-8.804024902413179
1041,labu,3,-8.804024902413179
1042,spicy,3,-8.804024902413179
1043,bokap,5,-8.398559794305015
1044,lumayan,9,-7.887734170539025
1045,rakyat,7,-8.110877721853234
1046,ngkak,3,-8.804024902413179
1047,hanyoora,4,-8.58088135109897
1048,makassar,4,-8.58088135109897
1049,sacha,23,-7.012265433185124
1050,burung,85,-5.735971967279562
1051,kursi,9,-7.887734170539025
1052,away,6,-8.244409114477756
1053,ite,6,-8.244409114477756
1054,izin,5,-8.398559794305015
1055,siti,5,-8.398559794305015
1056,best,23,-7.012265433185124
1057,ngajak,8,-7.993094686196851
1058,idola,12,-7.625369906071533
1059,seruuuuu,3,-8.804024902413179
1060,hapal,4,-8.58088135109897
1061,tahu,36,-6.579401350888846
1062,kenang,4,-8.58088135109897
1063,patungan,3,-8.804024902413179
1064,vlognya,18,-7.2458802843666295
1065,jujur,9,-7.887734170539025
1066,tui,3,-8.804024902413179
1067,bening,6,-8.244409114477756
1068,grebek,9,-7.887734170539025
1069,lancar,16,-7.3571059194768536
1070,sembuh,22,-7.05482504760392
1071,sejarah,3,-8.804024902413179
1072,cjr,27,-6.858114753357866
1073,ucap,3,-8.804024902413179
1074,idol,6,-8.244409114477756
1075,adeknya,9,-7.887734170539025
1076,febian,8,-7.993094686196851
1077,gulla,3,-8.804024902413179
1078,balek,3,-8.804024902413179
1079,trik,8,-7.993094686196851
1080,ice,12,-7.625369906071533
1081,ketawa,100,-5.575198746691811
1082,ajar,26,-6.894482397528741
1083,cma,4,-8.58088135109897
1084,perempuan,9,-7.887734170539025
1085,pasar,7,-8.110877721853234
1086,non,3,-8.804024902413179
1087,boongan,3,-8.804024902413179
1088,bintang,3,-8.804024902413179
1089,sabar,12,-7.625369906071533
1090,kuta,4,-8.58088135109897
1091,foto,24,-6.97144343866487
1092,rasa,68,-5.956212758935811
1093,hayo,4,-8.58088135109897
1094,korban,11,-7.70541261374507
1095,pengin,4,-8.58088135109897
1096,mohon,9,-7.887734170539025
1097,ayo,17,-7.299947505636905
1098,alsha,3,-8.804024902413179
1099,gorontalo,4,-8.58088135109897
1100,dunk,6,-8.244409114477756
1101,teman,27,-6.858114753357866
1102,niat,5,-8.398559794305015
1103,google,3,-8.804024902413179
1104,lina,23,-7.012265433185124
1105,tetangga,5,-8.398559794305015
1106,vidiooo,4,-8.58088135109897
1107,irfan,40,-6.476747196828763
1108,suap,4,-8.58088135109897
1109,skali,3,-8.804024902413179
1110,mintak,4,-8.58088135109897
1111,gabosen,3,-8.804024902413179
1112,jimin,5,-8.398559794305015
1113,respon,3,-8.804024902413179
1114,sentuh,8,-7.993094686196851
1115,binatang,4,-8.58088135109897
1116,gagal,4,-8.58088135109897
1117,pink,31,-6.724583360733344
1118,tulis,13,-7.551261933917812
1119,asik,11,-7.70541261374507
1120,pikir,25,-6.932222725511588
1121,fda,3,-8.804024902413179
1122,kangkung,4,-8.58088135109897
1123,red,5,-8.398559794305015
1124,entertaiment,4,-8.58088135109897
1125,openingnya,4,-8.58088135109897
1126,thu,3,-8.804024902413179
1127,nyampe,5,-8.398559794305015
1128,gampang,10,-7.7924239907347
1129,hubung,7,-8.110877721853234
1130,glenn,3,-8.804024902413179
1131,bekas,17,-7.299947505636905
1132,sempet,9,-7.887734170539025
1133,denpasar,3,-8.804024902413179
1134,zell,11,-7.70541261374507
1135,beda,67,-5.970811558356964
1136,aduhhh,4,-8.58088135109897
1137,mikir,3,-8.804024902413179
1138,hitung,4,-8.58088135109897
1139,ricis,8,-7.993094686196851
1140,gubernur,3,-8.804024902413179
1141,tangerang,8,-7.993094686196851
1142,jisoo,24,-6.97144343866487
1143,tok,12,-7.625369906071533
1144,sok,11,-7.70541261374507
1145,cium,11,-7.70541261374507
1146,coklat,11,-7.70541261374507
1147,sebenernya,9,-7.887734170539025
1148,adek,10,-7.7924239907347
1149,muka,71,-5.913653144517014
1150,awet,4,-8.58088135109897
1151,teroris,18,-7.2458802843666295
1152,mei,5,-8.398559794305015
1153,mainin,4,-8.58088135109897
1154,bon,3,-8.804024902413179
1155,next,9,-7.887734170539025
1156,wowww,3,-8.804024902413179
1157,bagus,151,-5.166438742686793
1158,tgl,11,-7.70541261374507
1159,mgkin,3,-8.804024902413179
1160,atta,14,-7.48226906243086
1161,halal,19,-7.194586989979079
1162,giveaway,6,-8.244409114477756
1163,sepeda,3,-8.804024902413179
1164,plastik,3,-8.804024902413179
1165,minat,3,-8.804024902413179
1166,sariawan,3,-8.804024902413179
1167,mie,42,-6.429119147839508
1168,sorga,4,-8.58088135109897
1169,sgt,5,-8.398559794305015
1170,cadel,3,-8.804024902413179
1171,qurban,3,-8.804024902413179
1172,suka,301,-4.4798922461582
1173,pokok,21,-7.0992768101747545
1174,ngakakkkkkk,3,-8.804024902413179
1175,sabtu,3,-8.804024902413179
1176,sunny,9,-7.887734170539025
1177,nunjukin,4,-8.58088135109897
1178,salam,52,-6.220027349980948
1179,pindah,39,-6.501439809419134
1180,perut,15,-7.417730541293289
1181,mnurut,3,-8.804024902413179
1182,belakang,9,-7.887734170539025
1183,greget,3,-8.804024902413179
1184,pandang,16,-7.3571059194768536
1185,bangga,32,-6.69381170206659
1186,uplod,3,-8.804024902413179
1187,pantesan,5,-8.398559794305015
1188,diem,5,-8.398559794305015
1189,bgd,3,-8.804024902413179
1190,kalok,6,-8.244409114477756
1191,kemal,13,-7.551261933917812
1192,edo,4,-8.58088135109897
1193,tanyain,3,-8.804024902413179
1194,bener,41,-6.452649645249702
1195,tenang,8,-7.993094686196851
1196,dikerjain,10,-7.7924239907347
1197,reny,3,-8.804024902413179
1198,bangat,15,-7.417730541293289
1199,skarang,4,-8.58088135109897
1200,wahhh,3,-8.804024902413179
1201,wisata,10,-7.7924239907347
1202,eskrim,7,-8.110877721853234
1203,ribu,13,-7.551261933917812
1204,usah,9,-7.887734170539025
1205,koruptor,3,-8.804024902413179
1206,kece,5,-8.398559794305015
1207,tutorial,18,-7.2458802843666295
1208,kelompok,3,-8.804024902413179
1209,bau,10,-7.7924239907347
1210,renang,24,-6.97144343866487
1211,maxprill,3,-8.804024902413179
1212,sempit,3,-8.804024902413179
1213,kiki,7,-8.110877721853234
1214,atc,4,-8.58088135109897
1215,atur,6,-8.244409114477756
1216,cindy,9,-7.887734170539025
1217,natasa,3,-8.804024902413179
1218,baby,18,-7.2458802843666295
1219,bilas,3,-8.804024902413179
1220,gada,3,-8.804024902413179
1221,gelang,4,-8.58088135109897
1222,potong,6,-8.244409114477756
1223,ngefens,3,-8.804024902413179
1224,pop,3,-8.804024902413179
1225,cigul,16,-7.3571059194768536
1226,twice,4,-8.58088135109897
1227,lantai,3,-8.804024902413179
1228,gading,3,-8.804024902413179
1229,panggung,3,-8.804024902413179
1230,ngidam,6,-8.244409114477756
1231,leo,5,-8.398559794305015
1232,cobain,7,-8.110877721853234
1233,bas,10,-7.7924239907347
1234,jakarta,40,-6.476747196828763
1235,nyasar,10,-7.7924239907347
1236,sempurna,6,-8.244409114477756
1237,seoul,10,-7.7924239907347
1238,samping,10,-7.7924239907347
1239,boneka,7,-8.110877721853234
1240,nyerah,5,-8.398559794305015
1241,bc,6,-8.244409114477756
1242,tmpt,3,-8.804024902413179
1243,ubud,4,-8.58088135109897
1244,takut,31,-6.724583360733344
1245,waw,8,-7.993094686196851
1246,kamar,37,-6.552733103806684
1247,selesai,7,-8.110877721853234
1248,berat,11,-7.70541261374507
1249,kumpul,11,-7.70541261374507
1250,manta,4,-8.58088135109897
1251,dengernya,4,-8.58088135109897
1252,besar,22,-7.05482504760392
1253,experience,3,-8.804024902413179
1254,boom,5,-8.398559794305015
1255,jinak,3,-8.804024902413179
1256,mbk,6,-8.244409114477756
1257,bantuin,4,-8.58088135109897
1258,jauh,23,-7.012265433185124
1259,tunjuk,6,-8.244409114477756
1260,klepek,3,-8.804024902413179
